"","ensembl_gene_id","res","Identifier"
"545","ENSG00000057757","Downregulated","NM_020362"
"546","ENSG00000234549","NotSig","NM_001031722"
"547","ENSG00000162676","Downregulated","NM_001127215"
"548","ENSG00000137449","Upregulated","NM_001177381"
"549","ENSG00000166974","Downregulated","NM_001143826"
"550","ENSG00000133063","NotSig","NM_001256125"
"551","ENSG00000114573","Downregulated","NM_001690"
"552","ENSG00000173334","Downregulated","NM_001282985"
"553","ENSG00000115183","NotSig","NM_001145909"
"554","ENSG00000198093","Upregulated","NM_023074"
"555","ENSG00000111729","Upregulated","NM_016184"
"556","ENSG00000160633","Downregulated","NM_001201338"
"557","ENSG00000198089","Upregulated","NM_001007467"
"558","ENSG00000188026","NotSig","NM_001319243"
"559","ENSG00000197779","NotSig","NM_001378152"
"560","ENSG00000107338","NotSig","NM_003028"
"561","ENSG00000178498","Upregulated","NM_001286245"
"562","ENSG00000103522","Upregulated","NM_021798"
"563","ENSG00000185418","Downregulated","NM_152334"
"564","ENSG00000135900","Downregulated","NM_022915"
"565","ENSG00000183624","Downregulated","NM_001006109"
"566","ENSG00000143494","Upregulated","NM_001136474"
"567","ENSG00000163900","Upregulated","NM_080652"
"568","ENSG00000143297","Downregulated","NM_001195388"
"569","ENSG00000137507","NotSig","NM_001128922"
"570","ENSG00000197128","Upregulated","NM_001024596"
"571","ENSG00000124596","Downregulated","NM_001329684"
"572","ENSG00000171262","Upregulated","NM_001042429"
"573","ENSG00000161021","NotSig","NM_014757"
"574","ENSG00000166887","Upregulated","NM_001301138"
"575","ENSG00000159873","Downregulated","NM_001284263"
"576","ENSG00000178913","Upregulated","NM_005642"
"577","ENSG00000105438","Downregulated","NM_006801"
"578","ENSG00000158286","Upregulated","NM_173795"
"579","ENSG00000130520","Downregulated","NM_001252129"
"580","ENSG00000136866","NotSig","NM_001282515"
"581","ENSG00000118292","Upregulated","NM_001301039"
"582","ENSG00000224103","Upregulated","NM_001242524"
"583","ENSG00000183486","Downregulated","NM_002463"
"584","ENSG00000274619","NotSig","NM_001317335"
"585","ENSG00000148334","Upregulated","NM_001256335"
"586","ENSG00000114480","Upregulated","NM_000158"
"587","ENSG00000100767","Upregulated","NM_001365906"
"588","ENSG00000058668","NotSig","NM_001001396"
"589","ENSG00000122779","Downregulated","NM_003852"
"590","ENSG00000224398","Upregulated","NM_001282385"
"591","ENSG00000168522","Downregulated","NM_001018676"
"592","ENSG00000171310","Downregulated","NM_001173982"
"593","ENSG00000137965","Downregulated","NM_006417"
"594","ENSG00000164830","Downregulated","NM_001198532"
"595","ENSG00000160062","NotSig","NM_001040441"
"596","ENSG00000204311","NotSig","NM_001042702"
"597","ENSG00000105369","Downregulated","NM_001783"
"598","ENSG00000226916","Upregulated","NM_001164267"
"599","ENSG00000257473","Downregulated","NM_002122"
"600","ENSG00000134326","Downregulated","NM_001256477"
"601","ENSG00000177409","Downregulated","NM_001303496"
"602","ENSG00000197016","NotSig","NM_001001668"
"603","ENSG00000169193","Upregulated","NM_138771"
"604","ENSG00000173207","Downregulated","NM_001826"
"605","ENSG00000086730","Upregulated","NM_014146"
"606","ENSG00000122965","Upregulated","NM_001146698"
"607","ENSG00000138794","Downregulated","NM_001226"
"608","ENSG00000221955","Upregulated","NM_001195483"
"609","ENSG00000148700","Downregulated","NM_001121"
"610","ENSG00000154265","Upregulated","NM_018672"
"611","ENSG00000100450","NotSig","NM_001270780"
"612","ENSG00000084764","NotSig","NM_001303050"
"613","ENSG00000113369","Downregulated","NM_001329670"
"614","ENSG00000139117","Upregulated","NM_153634"
"615","ENSG00000176749","Upregulated","NM_003885"
"616","ENSG00000124334","NotSig","NM_002186"
"617","ENSG00000165389","Downregulated","NM_138288"
"618","ENSG00000280661","NotSig","NM_173658"
"619","ENSG00000241863","NotSig","NM_001199120"
"620","ENSG00000134278","NotSig","NM_001128626"
"621","ENSG00000236490","Upregulated","NM_001410875"
"622","ENSG00000000938","Upregulated","NM_001042729"
"623","ENSG00000036257","Downregulated","NM_001257197"
"624","ENSG00000149292","NotSig","NM_001318533"
"625","ENSG00000134996","Downregulated","NM_012383"
"626","ENSG00000276230","Upregulated","NM_002939"
"627","ENSG00000242361","NotSig","NM_006120"
"628","ENSG00000183044","NotSig","NM_000663"
"629","ENSG00000064995","Downregulated","NM_001270488"
"630","ENSG00000177096","NotSig","NM_001002034"
"631","ENSG00000158321","NotSig","NM_001127231"
"632","ENSG00000005059","Downregulated","NM_017918"
"633","ENSG00000172667","Upregulated","NM_001375824"
"634","ENSG00000135821","Upregulated","NM_001033044"
"635","ENSG00000137766","NotSig","NM_001080534"
"636","ENSG00000169914","NotSig","NM_015207"
"637","ENSG00000129810","Downregulated","NM_001012409"
"638","ENSG00000162402","Upregulated","NM_015306"
"639","ENSG00000120549","NotSig","NM_001098500"
"640","ENSG00000100209","Downregulated","NM_001318314"
"641","ENSG00000188822","Upregulated","NM_001841"
"642","ENSG00000185862","Downregulated","NM_006495"
"643","ENSG00000140396","NotSig","NM_001321703"
"644","ENSG00000153066","Downregulated","NM_001303447"
"645","ENSG00000108679","NotSig","NM_005567"
"646","ENSG00000162407","NotSig","NM_003713"
"647","ENSG00000137821","NotSig","NM_001199017"
"648","ENSG00000272602","Upregulated","NM_001286052"
"649","ENSG00000273749","Upregulated","NM_001033028"
"650","ENSG00000184007","Upregulated","NM_001195100"
"651","ENSG00000134874","NotSig","NM_014934"
"652","ENSG00000141026","Upregulated","NM_018019"
"653","ENSG00000178078","NotSig","NM_001013841"
"654","ENSG00000136631","NotSig","NM_001279353"
"655","ENSG00000204160","Upregulated","NM_032283"
"656","ENSG00000051620","Upregulated","NM_001326380"
"657","ENSG00000137198","NotSig","NM_006877"
"658","ENSG00000243811","Downregulated","NM_001363781"
"659","ENSG00000009844","Downregulated","NM_001286371"
"660","ENSG00000156535","NotSig","NM_001159587"
"661","ENSG00000131437","NotSig","NM_001300791"
"662","ENSG00000101670","NotSig","NM_001308006"
"663","ENSG00000275758","NotSig","NM_001084393"
"664","ENSG00000179934","NotSig","NM_005201"
"665","ENSG00000116396","NotSig","NM_001039574"
"666","ENSG00000151694","NotSig","NM_001382777"
"667","ENSG00000132294","Downregulated","NM_001323553"
"668","ENSG00000145287","Downregulated","NM_001130715"
"669","ENSG00000149346","NotSig","NM_001009608"
"670","ENSG00000223705","Upregulated","NM_001039575"
"671","ENSG00000168002","Downregulated","NM_002696"
"672","ENSG00000121316","NotSig","NM_024829"
"673","ENSG00000138796","Downregulated","NM_001184705"
"674","ENSG00000196954","Downregulated","NM_001225"
"675","ENSG00000266967","Upregulated","NM_001261434"
"676","ENSG00000281614","Upregulated","NM_001017915"
"677","ENSG00000139629","NotSig","NM_007210"
"678","ENSG00000057019","NotSig","NM_080927"
"679","ENSG00000172824","NotSig","NM_001190201"
"680","ENSG00000135077","NotSig","NM_032782"
"681","ENSG00000183508","NotSig","NM_017709"
"682","ENSG00000110422","NotSig","NM_001048200"
"683","ENSG00000160294","Upregulated","NM_003906"
"684","ENSG00000166002","Upregulated","NM_020179"
"685","ENSG00000161036","NotSig","NM_001317721"
"686","ENSG00000123989","NotSig","NM_001195731"
"687","ENSG00000148841","NotSig","NM_001272012"
"688","ENSG00000185156","NotSig","NM_152599"
"689","ENSG00000163093","NotSig","NM_152384"
"690","ENSG00000179750","NotSig","NM_001270411"
"691","ENSG00000002586","Downregulated","NM_001122898"
"692","ENSG00000151575","Upregulated","NM_001286449"
"693","ENSG00000125170","NotSig","NM_001330556"
"694","ENSG00000155254","NotSig","NM_031484"
"695","ENSG00000111644","NotSig","NM_032489"
"696","ENSG00000110958","Downregulated","NM_001282601"
"697","ENSG00000134419","Upregulated","NM_001019"
"698","ENSG00000137955","Upregulated","NM_004582"
"699","ENSG00000123610","NotSig","NM_007115"
"700","ENSG00000113790","NotSig","NM_001166415"
"701","ENSG00000171208","NotSig","NM_001201477"
"702","ENSG00000110955","Upregulated","NM_001686"
"703","ENSG00000100083","NotSig","NM_001001560"
"704","ENSG00000171621","NotSig","NM_025106"
"705","ENSG00000163961","NotSig","NM_152617"
"706","ENSG00000161791","NotSig","NM_001367835"
"707","ENSG00000164164","NotSig","NM_001102653"
"708","ENSG00000119900","NotSig","NM_001324266"
"709","ENSG00000105339","NotSig","NM_001352890"
"710","ENSG00000041880","NotSig","NM_001003931"
"711","ENSG00000117859","NotSig","NM_001330580"
"712","ENSG00000184588","NotSig","NM_001037339"
"713","ENSG00000187189","NotSig","NM_021648"
"714","ENSG00000179841","NotSig","NM_004857"
"715","ENSG00000135144","NotSig","NM_004416"
"716","ENSG00000164402","NotSig","NM_001098811"
"717","ENSG00000169217","NotSig","NM_001243646"
"718","ENSG00000119655","NotSig","NM_001363688"
"719","ENSG00000148153","NotSig","NM_001329585"
"720","ENSG00000120162","NotSig","NM_024761"
"721","ENSG00000137331","NotSig","NM_003897"
"722","ENSG00000185624","NotSig","NM_000918"
"723","ENSG00000106266","NotSig","NM_013321"
"724","ENSG00000125827","NotSig","NM_021156"
"725","ENSG00000171729","NotSig","NM_001136216"
"726","ENSG00000159618","NotSig","NM_001304376"
"727","ENSG00000145715","NotSig","NM_002890"
"728","ENSG00000126460","NotSig","NM_000951"
"729","ENSG00000182118","NotSig","NM_198552"
"730","ENSG00000164236","NotSig","NM_001164440"
"731","ENSG00000162980","NotSig","NM_001037174"
"732","ENSG00000103423","NotSig","NM_001135110"
"733","ENSG00000175334","NotSig","NM_001143985"
"734","ENSG00000013374","NotSig","NM_001243351"
"735","ENSG00000205413","NotSig","NM_001193307"
"736","ENSG00000144746","NotSig","NM_006407"
"737","ENSG00000198178","NotSig","NM_001371390"
"738","ENSG00000162623","NotSig","NM_001162916"
"739","ENSG00000145819","NotSig","NM_001135608"
"740","ENSG00000071282","NotSig","NM_001278233"
"741","ENSG00000226171","NotSig","NM_001164239"
"742","ENSG00000282092","NotSig","NM_005481"
"743","ENSG00000106211","NotSig","NM_001540"
"744","ENSG00000107281","NotSig","NM_015392"
"745","ENSG00000155313","NotSig","NM_001283041"
"746","ENSG00000128309","NotSig","NM_001013436"
"747","ENSG00000169220","NotSig","NM_001366617"
"748","ENSG00000172046","NotSig","NM_001199160"
"749","ENSG00000100167","NotSig","NM_001363845"
"750","ENSG00000106245","NotSig","NM_001370407"
"751","ENSG00000120738","NotSig","NM_001964"
"752","ENSG00000164237","NotSig","NM_138809"
"753","ENSG00000255152","NotSig","NR_037846"
"754","ENSG00000173040","NotSig","NM_001166136"
"755","ENSG00000071073","NotSig","NM_001160154"
"756","ENSG00000173848","NotSig","NM_001047160"
"757","ENSG00000186106","NotSig","NM_001270377"
"758","ENSG00000132467","NotSig","NM_020368"
"759","ENSG00000064225","NotSig","NM_001271142"
"760","ENSG00000136147","NotSig","NM_001040443"
"761","ENSG00000170915","NotSig","NM_133367"
"762","ENSG00000108797","NotSig","NM_003632"
"763","ENSG00000146757","NotSig","NM_001287532"
"764","ENSG00000101974","NotSig","NM_001010986"
"765","ENSG00000135414","NotSig","NM_005811"
"766","ENSG00000069509","NotSig","NM_173794"
"767","ENSG00000064012","NotSig","NM_001080124"
"768","ENSG00000204001","NotSig","NM_001345934"
"769","ENSG00000145908","NotSig","NM_001172831"
"770","ENSG00000124120","NotSig","NM_001039199"
"771","ENSG00000145022","NotSig","NM_022171"
"772","ENSG00000133142","NotSig","NM_001006935"
"773","ENSG00000125347","NotSig","NM_001354924"
"774","ENSG00000151914","NotSig","NM_001144769"
"775","ENSG00000215425","NotSig","NM_004640"
"776","ENSG00000153250","NotSig","NM_002897"
"777","ENSG00000121691","NotSig","NM_001752"
"778","ENSG00000127507","NotSig","NM_001271052"
"779","ENSG00000223551","NotSig","NM_182794"
"780","ENSG00000121895","NotSig","NM_001303228"
"781","ENSG00000100577","NotSig","NM_001312660"
"782","ENSG00000087008","NotSig","NM_001101667"
"783","ENSG00000123360","NotSig","NM_000924"
"784","ENSG00000177182","NotSig","NM_173519"
"785","ENSG00000159216","NotSig","NM_001001890"
"786","ENSG00000162896","NotSig","NM_002644"
"787","ENSG00000106608","NotSig","NM_001077663"
"788","ENSG00000135315","NotSig","NM_001286206"
"789","ENSG00000204946","NotSig","NM_001195220"
"790","ENSG00000154319","NotSig","NM_053279"
"791","ENSG00000179119","NotSig","NM_194285"
"792","ENSG00000271503","NotSig","NM_001278736"
"793","ENSG00000134061","NotSig","NM_005582"
"794","ENSG00000152495","NotSig","NM_001323374"
"795","ENSG00000100784","NotSig","NM_001322227"
"796","ENSG00000137070","NotSig","NM_001142784"
"797","ENSG00000137936","NotSig","NM_001261408"
"798","ENSG00000187676","NotSig","NM_194318"
"799","ENSG00000128891","NotSig","NM_001080791"
"800","ENSG00000171234","NotSig","NM_001074"
"801","ENSG00000029725","NotSig","NM_001083585"
"802","ENSG00000155903","NotSig","NM_001303245"
"803","ENSG00000168556","NotSig","NM_001291959"
"804","ENSG00000182389","NotSig","NM_000726"
"805","ENSG00000137094","NotSig","NM_001135004"
"806","ENSG00000125675","NotSig","NM_000828"
"807","ENSG00000125482","NotSig","NM_001205296"
"808","ENSG00000177453","NotSig","NM_153361"
"809","ENSG00000006659","NotSig","NM_020129"
"810","ENSG00000171984","NotSig","NM_001303477"
"811","ENSG00000030582","NotSig","NM_001012479"
"812","ENSG00000184271","NotSig","NM_001330422"
"813","ENSG00000105355","NotSig","NM_001164189"
"814","ENSG00000168685","NotSig","NM_001410734"
"815","ENSG00000102900","NotSig","NM_001242795"
"816","ENSG00000139428","NotSig","NM_052845"
"817","ENSG00000184898","NotSig","NM_198557"
"818","ENSG00000257267","NotSig","NM_006629"
"819","ENSG00000122694","NotSig","NM_001287010"
"820","ENSG00000157045","NotSig","NM_001270766"
"821","ENSG00000100979","NotSig","NM_001242920"
"822","ENSG00000136237","NotSig","NM_001367600"
"823","ENSG00000049769","NotSig","NM_001184745"
"824","ENSG00000205542","NotSig","NM_021109"
"825","ENSG00000275342","NotSig","NM_001080826"
"826","ENSG00000111229","NotSig","NM_001278556"
"827","ENSG00000273592","NotSig","NM_001146056"
"828","ENSG00000142686","NotSig","NM_001348691"
"829","ENSG00000153933","NotSig","NM_003647"
"830","ENSG00000081237","NotSig","NM_001267798"
"831","ENSG00000157303","NotSig","NM_001287005"
"832","ENSG00000280618","NotSig","NM_001033028"
"833","ENSG00000100802","NotSig","NM_001130706"
"834","ENSG00000008086","NotSig","NM_001037343"
"835","ENSG00000168298","NotSig","NM_005321"
"836","ENSG00000133026","NotSig","NM_001256012"
"837","ENSG00000151474","NotSig","NM_001318336"
"838","ENSG00000263961","NotSig","NM_001007544"
"839","ENSG00000158427","NotSig","NM_001350211"
"840","ENSG00000006555","NotSig","NM_001114108"
"841","ENSG00000109756","NotSig","NM_001351724"
"842","ENSG00000185885","NotSig","NM_003641"
"843","ENSG00000112486","NotSig","NM_001394582"
"844","ENSG00000144935","NotSig","NM_001251845"
"845","ENSG00000105270","NotSig","NM_001199570"
"846","ENSG00000128284","NotSig","NM_001393587"
"847","ENSG00000126266","NotSig","NM_005303"
"848","ENSG00000234370","NotSig","NM_001517"
"849","ENSG00000184060","NotSig","NM_001346712"
"850","ENSG00000133818","NotSig","NM_001102669"
"851","ENSG00000113558","NotSig","NM_006930"
"852","ENSG00000133048","NotSig","NM_001276"
"853","ENSG00000104897","NotSig","NM_007165"
"854","ENSG00000149218","NotSig","NM_015036"
"855","ENSG00000186230","NotSig","NM_001023561"
"856","ENSG00000108984","NotSig","NM_001330450"
"857","ENSG00000172531","NotSig","NM_001008709"
"858","ENSG00000239732","NotSig","NM_017442"
"859","ENSG00000108349","NotSig","NM_007359"
"860","ENSG00000164040","NotSig","NM_006320"
"861","ENSG00000068079","NotSig","NM_001330230"
"862","ENSG00000205730","NotSig","NM_001034841"
"863","ENSG00000184076","NotSig","NM_001003684"
"864","ENSG00000186462","NotSig","NM_021963"
"865","ENSG00000175354","NotSig","NM_001207013"
"866","ENSG00000128487","NotSig","NM_001033553"
"867","ENSG00000274847","NotSig","NM_001190825"
"868","ENSG00000088340","NotSig","NM_025206"
"869","ENSG00000086065","NotSig","NM_001195536"
"870","ENSG00000223501","NotSig","NM_001289174"
"871","ENSG00000147364","NotSig","NM_012173"
"872","ENSG00000108825","NotSig","NM_001136042"
"873","ENSG00000198712","NotSig","YP_003024029"
"874","ENSG00000125447","NotSig","NM_001172703"
"875","ENSG00000068831","NotSig","NM_001098670"
"876","ENSG00000132341","NotSig","NM_001300796"
"877","ENSG00000228520","NotSig","NM_002931"
"878","ENSG00000203724","NotSig","NM_001024594"
"879","ENSG00000132819","NotSig","NM_001291780"
"880","ENSG00000228978","NotSig","NM_000594"
"881","ENSG00000244509","NotSig","NM_014508"
"882","ENSG00000138074","NotSig","NM_021095"
"883","ENSG00000134986","NotSig","NM_001142474"
"884","ENSG00000049089","NotSig","NM_001852"
"885","ENSG00000071205","NotSig","NM_024605"
